,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
1479,3.0,0.001574074074074074,0.0,0.7395,1.511807777777778,6.310013717421014e-05
1480,3.0,0.001574074074074074,0.0,0.74,1.5105040740740738,6.310013717421014e-05
1481,3.0,0.001574074074074074,0.0,0.7405,1.50933962962963,6.310013717421014e-05
1482,3.0,0.001574074074074074,0.0,0.741,1.5086022222222222,6.310013717421014e-05
1483,3.0,0.001574074074074074,0.0,0.7415,1.507575185185185,6.310013717421014e-05
1484,3.0,0.001574074074074074,0.0,0.742,1.5071196296296294,6.310013717421014e-05
1485,3.0,0.001574074074074074,0.0,0.7425,1.5065192592592593,6.310013717421014e-05
1486,3.0,0.001574074074074074,0.0,0.743,1.5054807407407405,6.310013717421014e-05
1487,3.0,0.001574074074074074,0.0,0.7435,1.5050188888888887,6.310013717421014e-05
1488,3.0,0.001574074074074074,0.0,0.744,1.504117037037037,6.310013717421014e-05
1489,3.0,0.001574074074074074,0.0,0.7445,1.5030696296296295,6.310013717421014e-05
1490,3.0,0.001574074074074074,0.0,0.745,1.5028948148148151,6.310013717421014e-05
1491,3.0,0.001574074074074074,0.0,0.7455,1.5013966666666667,6.310013717421014e-05
1492,3.0,0.001574074074074074,0.0,0.746,1.5001903703703703,6.310013717421014e-05
1493,3.0,0.001574074074074074,0.0,0.7465,1.4991233333333336,6.310013717421014e-05
1494,3.0,0.001574074074074074,0.0,0.747,1.497760740740741,6.310013717421014e-05
1495,3.0,0.001574074074074074,0.0,0.7475,1.4962425925925924,6.310013717421014e-05
1496,3.0,0.001574074074074074,0.0,0.748,1.4960511111111108,6.310013717421014e-05
1497,3.0,0.001574074074074074,0.0,0.7485,1.4952637037037035,6.310013717421014e-05
1498,3.0,0.001574074074074074,0.0,0.749,1.4946229629629628,6.310013717421014e-05
1499,3.0,0.001574074074074074,0.0,0.7495,1.4929392592592592,6.310013717421014e-05
1500,3.0,0.001574074074074074,0.0,0.75,1.491843333333333,6.310013717421014e-05
1501,3.0,0.001574074074074074,0.0,0.7505,1.4901470370370367,6.310013717421014e-05
1502,3.0,0.001574074074074074,0.0,0.751,1.4887437037037037,6.310013717421014e-05
1503,3.0,0.001574074074074074,0.0,0.7515,1.4874829629629627,6.310013717421014e-05
1504,3.0,0.001574074074074074,0.0,0.752,1.4866696296296296,6.310013717421014e-05
1505,3.0,0.001574074074074074,0.0,0.7525,1.4856988888888887,6.310013717421014e-05
1506,3.0,0.001574074074074074,0.0,0.753,1.483522222222222,6.310013717421014e-05
1507,3.0,0.001574074074074074,0.0,0.7535,1.4831470370370372,6.310013717421014e-05
1508,3.0,0.001574074074074074,0.0,0.754,1.4817129629629628,6.310013717421014e-05
1509,3.0,0.001574074074074074,0.0,0.7545,1.4808755555555562,6.310013717421014e-05
1510,3.0,0.001574074074074074,0.0,0.755,1.4795811111111112,6.310013717421014e-05
1511,3.0,0.001574074074074074,0.0,0.7555,1.4790440740740738,6.310013717421014e-05
1512,3.0,0.001574074074074074,0.0,0.756,1.4777414814814813,6.310013717421014e-05
1513,3.0,0.001574074074074074,0.0,0.7565,1.476584814814815,6.310013717421014e-05
1514,3.0,0.001574074074074074,0.0,0.757,1.4755777777777777,6.310013717421014e-05
1515,3.0,0.001574074074074074,0.0,0.7575,1.474257777777778,6.310013717421014e-05
1516,3.0,0.001574074074074074,0.0,0.758,1.4732418518518515,6.310013717421014e-05
1517,3.0,0.001574074074074074,0.0,0.7585,1.4728396296296298,6.310013717421014e-05
1518,3.0,0.001574074074074074,0.0,0.759,1.4708877777777778,6.310013717421014e-05
1519,3.0,0.001574074074074074,0.0,0.7595,1.469702222222222,6.310013717421014e-05
1520,3.0,0.001574074074074074,0.0,0.76,1.4691337037037036,6.310013717421014e-05
1521,3.0,0.001574074074074074,0.0,0.7605,1.4677848148148147,6.310013717421014e-05
1522,3.0,0.001574074074074074,0.0,0.761,1.4675233333333335,6.310013717421014e-05
1523,3.0,0.001574074074074074,0.0,0.7615,1.4672592592592593,6.310013717421014e-05
1524,3.0,0.001574074074074074,0.0,0.762,1.4665237037037036,6.310013717421014e-05
1525,3.0,0.001574074074074074,0.0,0.7625,1.465315185185185,6.310013717421014e-05
1526,3.0,0.001574074074074074,0.0,0.763,1.4631577777777778,6.310013717421014e-05
1527,3.0,0.001574074074074074,0.0,0.7635,1.4614633333333333,6.310013717421014e-05
1528,3.0,0.001574074074074074,0.0,0.764,1.4616574074074071,6.310013717421014e-05
1529,3.0,0.001574074074074074,0.0,0.7645,1.4607437037037034,6.310013717421014e-05
1530,3.0,0.001574074074074074,0.0,0.765,1.4603029629629631,6.310013717421014e-05
1531,3.0,0.001574074074074074,0.0,0.7655,1.4589055555555557,6.310013717421014e-05
1532,3.0,0.001574074074074074,0.0,0.766,1.4573429629629628,6.310013717421014e-05
1533,3.0,0.001574074074074074,0.0,0.7665,1.4568914814814817,6.310013717421014e-05
1534,3.0,0.001574074074074074,0.0,0.767,1.4556381481481482,6.310013717421014e-05
1535,3.0,0.001574074074074074,-0.037037037037037035,0.7675,1.454539259259259,6.310013717421014e-05
1536,3.0,0.0015555555555555557,0.0,0.768,1.4538814814814816,4.938271604938294e-05
1537,3.0,0.0015555555555555557,0.0,0.7685,1.451647037037037,4.938271604938294e-05
1538,3.0,0.0015555555555555557,0.0,0.769,1.4511785185185186,4.938271604938294e-05
1539,3.0,0.0015555555555555557,0.0,0.7695,1.4502233333333334,4.938271604938294e-05
1540,3.0,0.0015555555555555557,0.0,0.77,1.448452962962963,4.938271604938294e-05
1541,3.0,0.0015555555555555557,0.0,0.7705,1.4478118518518517,4.938271604938294e-05
1542,3.0,0.0015555555555555557,0.0,0.771,1.44733,4.938271604938294e-05
1543,3.0,0.0015555555555555557,0.0,0.7715,1.4463585185185184,4.938271604938294e-05
1544,3.0,0.0015555555555555557,0.0,0.772,1.4462000000000004,4.938271604938294e-05
1545,3.0,0.0015555555555555557,0.0,0.7725,1.4460392592592595,4.938271604938294e-05
1546,3.0,0.0015555555555555557,0.0,0.773,1.4452214814814814,4.938271604938294e-05
1547,3.0,0.0015555555555555557,0.0,0.7735,1.4439051851851856,4.938271604938294e-05
1548,3.0,0.0015555555555555557,0.0,0.774,1.4434085185185181,4.938271604938294e-05
1549,3.0,0.0015555555555555557,0.0,0.7745,1.4425788888888889,4.938271604938294e-05
1550,3.0,0.0015555555555555557,0.0,0.775,1.4412496296296295,4.938271604938294e-05
1551,3.0,0.0015555555555555557,0.0,0.7755,1.4400785185185183,4.938271604938294e-05
1552,3.0,0.0015555555555555557,-0.037037037037037035,0.776,1.4384048148148143,4.938271604938294e-05
1553,3.0,0.001537037037037037,0.0,0.7765,1.4371829629629629,3.429355281207158e-05
1554,3.0,0.001537037037037037,0.0,0.777,1.43583,3.429355281207158e-05
1555,3.0,0.001537037037037037,0.0,0.7775,1.435474444444444,3.429355281207158e-05
1556,3.0,0.001537037037037037,0.0,0.778,1.4344462962962963,3.429355281207158e-05
1557,3.0,0.001537037037037037,0.0,0.7785,1.4332455555555559,3.429355281207158e-05
1558,3.0,0.001537037037037037,0.0,0.779,1.4318696296296296,3.429355281207158e-05
1559,3.0,0.001537037037037037,0.0,0.7795,1.4306574074074077,3.429355281207158e-05
1560,3.0,0.001537037037037037,0.0,0.78,1.4299474074074079,3.429355281207158e-05
1561,3.0,0.001537037037037037,0.0,0.7805,1.428724444444444,3.429355281207158e-05
1562,3.0,0.001537037037037037,0.0,0.781,1.4274955555555553,3.429355281207158e-05
1563,3.0,0.001537037037037037,0.0,0.7815,1.4269451851851855,3.429355281207158e-05
1564,3.0,0.001537037037037037,0.0,0.782,1.4258781481481486,3.429355281207158e-05
1565,3.0,0.001537037037037037,0.0,0.7825,1.4248055555555557,3.429355281207158e-05
1566,3.0,0.001537037037037037,0.0,0.783,1.4244174074074076,3.429355281207158e-05
1567,3.0,0.001537037037037037,0.0,0.7835,1.4229918518518518,3.429355281207158e-05
1568,3.0,0.001537037037037037,0.0,0.784,1.421214074074074,3.429355281207158e-05
1569,3.0,0.001537037037037037,0.0,0.7845,1.41994962962963,3.429355281207158e-05
1570,3.0,0.001537037037037037,-0.037037037037037035,0.785,1.4193707407407408,3.429355281207158e-05
1571,3.0,0.0015185185185185187,0.0,0.7855,1.4183999999999999,1.7832647462276974e-05
1572,3.0,0.0015185185185185187,0.0,0.786,1.4178159259259262,1.7832647462276974e-05
1573,3.0,0.0015185185185185187,0.0,0.7865,1.4160074074074074,1.7832647462276974e-05
1574,3.0,0.0015185185185185187,0.0,0.787,1.4138374074074076,1.7832647462276974e-05
1575,3.0,0.0015185185185185187,0.0,0.7875,1.4125381481481485,1.7832647462276974e-05
1576,3.0,0.0015185185185185187,0.0,0.788,1.4114051851851852,1.7832647462276974e-05
1577,3.0,0.0015185185185185187,0.0,0.7885,1.4099144444444445,1.7832647462276974e-05
1578,3.0,0.0015185185185185187,0.0,0.789,1.4087718518518517,1.7832647462276974e-05
1579,3.0,0.0015185185185185187,0.0,0.7895,1.4074462962962966,1.7832647462276974e-05
1580,3.0,0.0015185185185185187,0.0,0.79,1.405936666666667,1.7832647462276974e-05
1581,3.0,0.0015185185185185187,0.0,0.7905,1.4045966666666667,1.7832647462276974e-05
1582,3.0,0.0015185185185185187,0.0,0.791,1.4039648148148145,1.7832647462276974e-05
1583,3.0,0.0015185185185185187,0.0,0.7915,1.4035096296296299,1.7832647462276974e-05
1584,3.0,0.0015185185185185187,0.0,0.792,1.4019762962962963,1.7832647462276974e-05
1585,3.0,0.0015185185185185187,0.0,0.7925,1.400793703703704,1.7832647462276974e-05
1586,3.0,0.0015185185185185187,0.0,0.793,1.3994248148148147,1.7832647462276974e-05
1587,3.0,0.0015185185185185187,0.0,0.7935,1.3978714814814812,1.7832647462276974e-05
1588,3.0,0.0015185185185185187,0.0,0.794,1.3964903703703706,1.7832647462276974e-05
1589,3.0,0.0015185185185185187,0.0,0.7945,1.3963700000000001,1.7832647462276974e-05
1590,3.0,0.0015185185185185187,0.0,0.795,1.396253333333333,1.7832647462276974e-05
1591,3.0,0.0015185185185185187,0.0,0.7955,1.3950396296296292,1.7832647462276974e-05
1592,3.0,0.0015185185185185187,0.0,0.796,1.3945514814814812,1.7832647462276974e-05
1593,3.0,0.0015185185185185187,0.0,0.7965,1.394429259259259,1.7832647462276974e-05
1594,3.0,0.0015185185185185187,0.0,0.797,1.3928340740740741,1.7832647462276974e-05
1595,3.0,0.0015185185185185187,0.0,0.7975,1.3916003703703703,1.7832647462276974e-05
1596,3.0,0.0015185185185185187,0.0,0.798,1.3901744444444446,1.7832647462276974e-05
1597,3.0,0.0015185185185185187,0.0,0.7985,1.3889277777777778,1.7832647462276974e-05
1598,3.0,0.0015185185185185187,0.0,0.799,1.3886033333333334,1.7832647462276974e-05
1599,3.0,0.0015185185185185187,0.0,0.7995,1.3875314814814816,1.7832647462276974e-05
1600,3.0,0.0015185185185185187,0.0,0.8,1.3855218518518522,1.7832647462276974e-05
1601,3.0,0.0015185185185185187,0.0,0.8005,1.3848125925925927,1.7832647462276974e-05
1602,3.0,0.0015185185185185187,0.0,0.801,1.3833492592592593,1.7832647462276974e-05
1603,3.0,0.0015185185185185187,0.0,0.8015,1.382442962962963,1.7832647462276974e-05
1604,3.0,0.0015185185185185187,0.0,0.802,1.3826614814814817,1.7832647462276974e-05
1605,3.0,0.0015185185185185187,0.0,0.8025,1.381748888888889,1.7832647462276974e-05
1606,3.0,0.0015185185185185187,0.0,0.803,1.3808318518518519,1.7832647462276974e-05
1607,3.0,0.0015185185185185187,0.0,0.8035,1.379528148148148,1.7832647462276974e-05
1608,3.0,0.0015185185185185187,0.0,0.804,1.3782185185185185,1.7832647462276974e-05
1609,3.0,0.0015185185185185187,0.0,0.8045,1.3772840740740737,1.7832647462276974e-05
1610,3.0,0.0015185185185185187,0.0,0.805,1.3765374074074075,1.7832647462276974e-05
1611,3.0,0.0015185185185185187,0.0,0.8055,1.3746333333333334,1.7832647462276974e-05
1612,3.0,0.0015185185185185187,0.0,0.806,1.372912222222222,1.7832647462276974e-05
1613,3.0,0.0015185185185185187,0.0,0.8065,1.371183703703704,1.7832647462276974e-05
1614,3.0,0.0015185185185185187,0.0,0.807,1.3704107407407407,1.7832647462276974e-05
1615,3.0,0.0015185185185185187,0.0,0.8075,1.369054814814815,1.7832647462276974e-05
1616,2.962962962962963,0.0015185185185185187,0.0,0.808,1.367691111111111,1.7832647462276974e-05
1617,2.962962962962963,0.0015185185185185187,0.0,0.8085,1.3659281481481482,1.7832647462276974e-05
1618,2.962962962962963,0.0015185185185185187,0.0,0.809,1.36493962962963,1.7832647462276974e-05
1619,2.962962962962963,0.0015185185185185187,0.0,0.8095,1.3631622222222222,1.7832647462276974e-05
1620,2.962962962962963,0.0015185185185185187,0.0,0.81,1.3619622222222223,1.7832647462276974e-05
1621,2.962962962962963,0.0015185185185185187,0.0,0.8105,1.36135,1.7832647462276974e-05
1622,2.962962962962963,0.0015185185185185187,0.0,0.811,1.3599422222222217,1.7832647462276974e-05
1623,2.962962962962963,0.0015185185185185187,0.0,0.8115,1.3593207407407406,1.7832647462276974e-05
1624,2.962962962962963,0.0015185185185185187,0.0,0.812,1.3590911111111112,1.7832647462276974e-05
1625,2.962962962962963,0.0015185185185185187,0.0,0.8125,1.3586633333333333,1.7832647462276974e-05
1626,2.962962962962963,0.0015185185185185187,0.0,0.813,1.357434074074074,1.7832647462276974e-05
1627,2.962962962962963,0.0015185185185185187,0.0,0.8135,1.3569977777777777,1.7832647462276974e-05
1628,2.962962962962963,0.0015185185185185187,0.0,0.814,1.356357037037037,1.7832647462276974e-05
1629,2.962962962962963,0.0015185185185185187,0.0,0.8145,1.3551155555555556,1.7832647462276974e-05
1630,2.962962962962963,0.0015185185185185187,0.0,0.815,1.3540640740740741,1.7832647462276974e-05
1631,2.962962962962963,0.0015185185185185187,0.0,0.8155,1.3524007407407406,1.7832647462276974e-05
1632,2.962962962962963,0.0015185185185185187,0.0,0.816,1.35093,1.7832647462276974e-05
1633,2.962962962962963,0.0015185185185185187,0.0,0.8165,1.349858888888889,1.7832647462276974e-05
1634,2.962962962962963,0.0015185185185185187,0.0,0.817,1.3495988888888888,1.7832647462276974e-05
1635,2.962962962962963,0.0015185185185185187,0.0,0.8175,1.3487233333333335,1.7832647462276974e-05
1636,2.962962962962963,0.0015185185185185187,0.0,0.818,1.347637037037037,1.7832647462276974e-05
1637,2.962962962962963,0.0015185185185185187,0.0,0.8185,1.3467511111111112,1.7832647462276974e-05
1638,2.962962962962963,0.0015185185185185187,0.0,0.819,1.3446207407407402,1.7832647462276974e-05
1639,2.962962962962963,0.0015185185185185187,0.0,0.8195,1.3431003703703703,1.7832647462276974e-05
1640,2.962962962962963,0.0015185185185185187,0.0,0.82,1.3419855555555549,1.7832647462276974e-05
1641,2.962962962962963,0.0015185185185185187,0.0,0.8205,1.3414896296296295,1.7832647462276974e-05
1642,2.962962962962963,0.0015185185185185187,0.0,0.821,1.340573703703704,1.7832647462276974e-05
1643,2.962962962962963,0.0015185185185185187,0.0,0.8215,1.3404888888888886,1.7832647462276974e-05
1644,2.962962962962963,0.0015185185185185187,0.0,0.822,1.3399848148148148,1.7832647462276974e-05
1645,2.962962962962963,0.0015185185185185187,0.0,0.8225,1.3394785185185183,1.7832647462276974e-05
1646,2.962962962962963,0.0015185185185185187,0.0,0.823,1.338335185185185,1.7832647462276974e-05
1647,2.962962962962963,0.0015185185185185187,0.0,0.8235,1.3367622222222224,1.7832647462276974e-05
1648,2.962962962962963,0.0015185185185185187,0.0,0.824,1.336667037037037,1.7832647462276974e-05
1649,2.962962962962963,0.0015185185185185187,0.0,0.8245,1.3344407407407406,1.7832647462276974e-05
1650,2.962962962962963,0.0015185185185185187,0.0,0.825,1.3328425925925926,1.7832647462276974e-05
1651,2.962962962962963,0.0015185185185185187,0.0,0.8255,1.3316637037037038,1.7832647462276974e-05
1652,2.962962962962963,0.0015185185185185187,0.0,0.826,1.3306922222222224,1.7832647462276974e-05
1653,2.962962962962963,0.0015185185185185187,0.0,0.8265,1.3297155555555558,1.7832647462276974e-05
1654,2.962962962962963,0.0015185185185185187,0.0,0.827,1.3291662962962962,1.7832647462276974e-05
1655,2.962962962962963,0.0015185185185185187,0.0,0.8275,1.3292611111111112,1.7832647462276974e-05
1656,2.962962962962963,0.0015185185185185187,0.0,0.828,1.3274029629629625,1.7832647462276974e-05
1657,2.962962962962963,0.0015185185185185187,0.0,0.8285,1.3266229629629631,1.7832647462276974e-05
1658,2.962962962962963,0.0015185185185185187,0.0,0.829,1.325618888888889,1.7832647462276974e-05
1659,2.962962962962963,0.0015185185185185187,0.0,0.8295,1.3246096296296297,1.7832647462276974e-05
1660,2.962962962962963,0.0015185185185185187,0.0,0.83,1.323374814814815,1.7832647462276974e-05
1661,2.925925925925926,0.0015185185185185187,0.0,0.8305,1.322352962962963,1.7832647462276974e-05
1662,2.925925925925926,0.0015185185185185187,0.0,0.831,1.321547777777778,1.7832647462276974e-05
1663,2.925925925925926,0.0015185185185185187,0.0,0.8315,1.3214011111111108,1.7832647462276974e-05
1664,2.925925925925926,0.0015185185185185187,0.0,0.832,1.3208070370370368,1.7832647462276974e-05
1665,2.925925925925926,0.0015185185185185187,0.0,0.8325,1.3195418518518518,1.7832647462276974e-05
1666,2.925925925925926,0.0015185185185185187,0.0,0.833,1.3182692592592593,1.7832647462276974e-05
1667,2.925925925925926,0.0015185185185185187,0.0,0.8335,1.316763333333333,1.7832647462276974e-05
1668,2.925925925925926,0.0015185185185185187,0.0,0.834,1.315023703703704,1.7832647462276974e-05
1669,2.925925925925926,0.0015185185185185187,0.0,0.8345,1.314177777777778,1.7832647462276974e-05
1670,2.925925925925926,0.0015185185185185187,0.0,0.835,1.313552962962963,1.7832647462276974e-05
1671,2.925925925925926,0.0015185185185185187,0.0,0.8355,1.313150740740741,1.7832647462276974e-05
1672,2.925925925925926,0.0015185185185185187,0.0,0.836,1.312291111111111,1.7832647462276974e-05
1673,2.925925925925926,0.0015185185185185187,0.0,0.8365,1.3107399999999998,1.7832647462276974e-05
1674,2.925925925925926,0.0015185185185185187,-0.037037037037037035,0.837,1.3105548148148145,1.7832647462276974e-05
1675,2.925925925925926,0.0015,0.0,0.8375,1.3094088888888888,3.70370370370372e-05
1676,2.925925925925926,0.0015,0.0,0.838,1.308757037037037,3.70370370370372e-05
1677,2.925925925925926,0.0015,-0.037037037037037035,0.8385,1.307407037037037,3.70370370370372e-05
1678,2.925925925925926,0.0014814814814814814,0.0,0.839,1.3062537037037036,5.4869684499315064e-05
1679,2.925925925925926,0.0014814814814814814,0.0,0.8395,1.304654814814815,5.4869684499315064e-05
1680,2.925925925925926,0.0014814814814814814,0.0,0.84,1.3044455555555559,5.4869684499315064e-05
1681,2.925925925925926,0.0014814814814814814,0.0,0.8405,1.3035344444444446,5.4869684499315064e-05
1682,2.888888888888889,0.0014814814814814814,-0.037037037037037035,0.841,1.301441111111111,5.4869684499315064e-05
1683,2.888888888888889,0.001462962962962963,0.0,0.8415,1.3011925925925927,7.13305898491079e-05
1684,2.888888888888889,0.001462962962962963,0.0,0.842,1.2995522222222222,7.13305898491079e-05
1685,2.888888888888889,0.001462962962962963,0.0,0.8425,1.2983740740740741,7.13305898491079e-05
1686,2.888888888888889,0.001462962962962963,0.0,0.843,1.2976688888888888,7.13305898491079e-05
1687,2.8518518518518516,0.001462962962962963,0.0,0.8435,1.296478888888889,7.13305898491079e-05
1688,2.8518518518518516,0.001462962962962963,0.0,0.844,1.2967181481481485,7.13305898491079e-05
1689,2.8518518518518516,0.001462962962962963,0.0,0.8445,1.2957585185185185,7.13305898491079e-05
1690,2.8518518518518516,0.001462962962962963,0.0,0.845,1.2947925925925927,7.13305898491079e-05
1691,2.8518518518518516,0.001462962962962963,0.0,0.8455,1.2935770370370367,7.13305898491079e-05
1692,2.8518518518518516,0.001462962962962963,0.0,0.846,1.2913807407407407,7.13305898491079e-05
1693,2.8518518518518516,0.001462962962962963,0.0,0.8465,1.2903907407407407,7.13305898491079e-05
1694,2.8518518518518516,0.001462962962962963,0.0,0.847,1.289882962962963,7.13305898491079e-05
1695,2.8518518518518516,0.001462962962962963,0.0,0.8475,1.2888829629629628,7.13305898491079e-05
1696,2.8518518518518516,0.001462962962962963,0.0,0.848,1.2886122222222223,7.13305898491079e-05
1697,2.8518518518518516,0.001462962962962963,0.0,0.8485,1.287847777777778,7.13305898491079e-05
1698,2.814814814814815,0.001462962962962963,0.0,0.849,1.2858362962962961,7.13305898491079e-05
1699,2.814814814814815,0.001462962962962963,0.0,0.8495,1.284061111111111,7.13305898491079e-05
1700,2.814814814814815,0.001462962962962963,0.0,0.85,1.2830222222222223,7.13305898491079e-05
1701,2.814814814814815,0.001462962962962963,0.0,0.8505,1.2822259259259259,7.13305898491079e-05
1702,2.814814814814815,0.001462962962962963,0.0,0.851,1.2801725925925926,7.13305898491079e-05
1703,2.814814814814815,0.001462962962962963,0.0,0.8515,1.2791100000000002,7.13305898491079e-05
1704,2.814814814814815,0.001462962962962963,0.0,0.852,1.279557777777778,7.13305898491079e-05
1705,2.814814814814815,0.001462962962962963,0.0,0.8525,1.2782322222222218,7.13305898491079e-05
1706,2.7777777777777777,0.001462962962962963,0.0,0.853,1.2784229629629627,7.13305898491079e-05
1707,2.7777777777777777,0.001462962962962963,0.0,0.8535,1.2781074074074075,7.13305898491079e-05
1708,2.7777777777777777,0.001462962962962963,0.0,0.854,1.2772762962962962,7.13305898491079e-05
1709,2.7777777777777777,0.001462962962962963,0.0,0.8545,1.2772088888888888,7.13305898491079e-05
1710,2.740740740740741,0.001462962962962963,0.0,0.855,1.2761085185185186,7.13305898491079e-05
1711,2.740740740740741,0.001462962962962963,0.0,0.8555,1.2757796296296293,7.13305898491079e-05
1712,2.740740740740741,0.001462962962962963,0.0,0.856,1.273628888888889,7.13305898491079e-05
1713,2.740740740740741,0.001462962962962963,0.0,0.8565,1.2727681481481485,7.13305898491079e-05
1714,2.740740740740741,0.001462962962962963,0.0,0.857,1.2718996296296297,7.13305898491079e-05
1715,2.740740740740741,0.001462962962962963,0.0,0.8575,1.271024074074074,7.13305898491079e-05
1716,2.7037037037037037,0.001462962962962963,0.0,0.858,1.2696140740740742,7.13305898491079e-05
1717,2.7037037037037037,0.001462962962962963,0.0,0.8585,1.2681996296296294,7.13305898491079e-05
1718,2.7037037037037037,0.001462962962962963,0.0,0.859,1.2667725925925926,7.13305898491079e-05
1719,2.7037037037037037,0.001462962962962963,0.0,0.8595,1.2661344444444447,7.13305898491079e-05
1720,2.7037037037037037,0.001462962962962963,0.0,0.86,1.26468962962963,7.13305898491079e-05
1721,2.7037037037037037,0.001462962962962963,0.0,0.8605,1.2640385185185186,7.13305898491079e-05
1722,2.6296296296296298,0.001462962962962963,-0.037037037037037035,0.861,1.2623048148148146,7.13305898491079e-05
1723,2.6296296296296298,0.0014444444444444444,-0.037037037037037035,0.8615,1.2618744444444445,8.641975308642014e-05
1724,2.6296296296296298,0.0014259259259259258,0.0,0.862,1.2614444444444441,0.00010013717421124913
1725,2.6296296296296298,0.0014259259259259258,0.0,0.8625,1.2607714814814812,0.00010013717421124913
1726,2.5925925925925926,0.0014259259259259258,0.0,0.863,1.2592714814814812,0.00010013717421124913
1727,2.5925925925925926,0.0014259259259259258,0.0,0.8635,1.2580374074074072,0.00010013717421124913
1728,2.5925925925925926,0.0014259259259259258,0.0,0.864,1.2581692592592593,0.00010013717421124913
1729,2.5925925925925926,0.0014259259259259258,0.0,0.8645,1.2577514814814814,0.00010013717421124913
1730,2.5925925925925926,0.0014259259259259258,0.0,0.865,1.2562211111111112,0.00010013717421124913
1731,2.5925925925925926,0.0014259259259259258,0.0,0.8655,1.255235925925926,0.00010013717421124913
1732,2.5555555555555554,0.0014259259259259258,0.0,0.866,1.25508,0.00010013717421124913
1733,2.5555555555555554,0.0014259259259259258,0.0,0.8665,1.254923703703704,0.00010013717421124913
1734,2.5555555555555554,0.0014259259259259258,0.0,0.867,1.253921111111111,0.00010013717421124913
1735,2.5555555555555554,0.0014259259259259258,0.0,0.8675,1.2543237037037036,0.00010013717421124913
1736,2.5555555555555554,0.0014259259259259258,0.0,0.868,1.2535962962962965,0.00010013717421124913
1737,2.5555555555555554,0.0014259259259259258,0.0,0.8685,1.2520066666666667,0.00010013717421124913
1738,2.5555555555555554,0.0014259259259259258,0.0,0.869,1.2512637037037038,0.00010013717421124913
1739,2.5185185185185186,0.0014259259259259258,0.0,0.8695,1.2496525925925925,0.00010013717421124913
1740,2.5185185185185186,0.0014259259259259258,0.0,0.87,1.2488966666666665,0.00010013717421124913
1741,2.5185185185185186,0.0014259259259259258,0.0,0.8705,1.2484225925925927,0.00010013717421124913
1742,2.5185185185185186,0.0014259259259259258,0.0,0.871,1.2476544444444444,0.00010013717421124913
1743,2.5185185185185186,0.0014259259259259258,0.0,0.8715,1.2465885185185186,0.00010013717421124913
1744,2.5185185185185186,0.0014259259259259258,0.0,0.872,1.2463903703703705,0.00010013717421124913
1745,2.5185185185185186,0.0014259259259259258,-0.037037037037037035,0.8725,1.246782962962963,0.00010013717421124913
1746,2.5185185185185186,0.0014074074074074073,0.0,0.873,1.2453748148148147,0.00011248285322359398
1747,2.5185185185185186,0.0014074074074074073,0.0,0.8735,1.2454677777777776,0.00011248285322359398
1748,2.5185185185185186,0.0014074074074074073,-0.037037037037037035,0.874,1.245858518518519,0.00011248285322359398
1749,2.5185185185185186,0.001388888888888889,0.0,0.8745,1.2456266666666667,0.0001234567901234569
1750,2.5185185185185186,0.001388888888888889,0.0,0.875,1.2460233333333335,0.0001234567901234569
1751,2.4814814814814814,0.001388888888888889,0.0,0.8755,1.2443129629629632,0.0001234567901234569
1752,2.4814814814814814,0.001388888888888889,0.0,0.876,1.2422911111111115,0.0001234567901234569
1753,2.4814814814814814,0.001388888888888889,0.0,0.8765,1.2402511111111114,0.0001234567901234569
1754,2.4814814814814814,0.001388888888888889,0.0,0.877,1.2388037037037039,0.0001234567901234569
1755,2.4814814814814814,0.001388888888888889,0.0,0.8775,1.2382622222222222,0.0001234567901234569
1756,2.4814814814814814,0.001388888888888889,-0.037037037037037035,0.878,1.2383292592592594,0.0001234567901234569
1757,2.4814814814814814,0.0013703703703703705,0.0,0.8785,1.2365229629629633,0.00013305898491083613
1758,2.4444444444444446,0.0013703703703703705,0.0,0.879,1.2341077777777774,0.00013305898491083613
1759,2.4444444444444446,0.0013703703703703705,-0.037037037037037035,0.8795,1.2322907407407404,0.00013305898491083613
1760,2.4444444444444446,0.001351851851851852,0.0,0.88,1.2301066666666671,0.00014128943758573388
1761,2.4444444444444446,0.001351851851851852,0.0,0.8805,1.2304566666666668,0.00014128943758573388
1762,2.4444444444444446,0.001351851851851852,0.0,0.881,1.229547777777778,0.00014128943758573388
1763,2.4444444444444446,0.001351851851851852,0.0,0.8815,1.2283133333333334,0.00014128943758573388
1764,2.4444444444444446,0.001351851851851852,0.0,0.882,1.2261140740740741,0.00014128943758573388
1765,2.4444444444444446,0.001351851851851852,-0.037037037037037035,0.8825,1.2248562962962963,0.00014128943758573388
1766,2.4444444444444446,0.0013333333333333333,0.0,0.883,1.2241877777777779,0.00011111111111111116
1767,2.4444444444444446,0.0013333333333333333,0.0,0.8835,1.2229114814814819,0.00011111111111111116
1768,2.3703703703703702,0.0013333333333333333,0.0,0.884,1.221296666666667,0.00011111111111111116
1769,2.3703703703703702,0.0013333333333333333,0.0,0.8845,1.2199933333333337,0.00011111111111111116
1770,2.3703703703703702,0.0013333333333333333,0.0,0.885,1.219004814814815,0.00011111111111111116
1771,2.3703703703703702,0.0013333333333333333,0.0,0.8855,1.2189918518518519,0.00011111111111111116
